datetime,aqi,pm2_5,pm10,co,no2,o3,so2,month,quarter,hour,season,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2017-11-21 08:00:00,180.0,136.0,196.0,3.1,88.0,4.0,3.0,11,4,8,fall,-0.467529296875,2.89982914925,-9.47705078125,101804.703125,-24.8499908447,1.3999817371399998,-3.00003051758,19.3753967285,15.4912395477,23.1453647614,-0.0803124979138,-53.949996948199995,0.8610985875130001,2.46567869186,0.160247802734,44.5,40.6063194275,-16.450012207
2017-11-21 11:00:00,232.0,182.0,234.0,2.5,116.0,6.0,19.0,11,4,11,fall,4.00573730469,2.8985106945,-9.01834106445,101713.671875,-25.6499938965,4.60026264191,-2.40000009537,21.5607433319,15.149863243099999,27.312650680500003,-0.22770018875599998,-53.949996948199995,-0.14170409739,0.696972668171,2.6583251953099998,32.2999992371,47.6566390991,-15.747650146500002
2017-11-21 14:00:00,250.0,200.0,227.0,2.6,145.0,9.0,24.0,11,4,14,fall,7.8576660156199996,-0.397109359503,-10.4544372559,101510.851562,-25.650085449200002,5.07956552505,-0.7954773306849999,23.5955638885,16.6787319183,31.206884384200002,0.362141102552,-54.3500213623,1.9487230777700002,-5.20668458939,6.8561706543,21.7000007629,50.2999801636,-16.3049316406
2017-11-21 17:00:00,257.0,207.0,254.0,2.6,156.0,2.0,8.0,11,4,17,fall,5.79864501953,-5.983701229099999,-13.5548706055,101497.8125,-25.7836608887,0.8265137076379999,4.00651884079,20.924440383900002,14.5968160629,31.5790538788,1.13551020622,-54.549987793,1.41994142532,-8.051244735720001,7.79238891602,25.7000007629,51.3283576965,-18.1500091553
2017-11-21 20:00:00,90.0,39.0,129.0,0.5,30.0,55.0,3.0,11,4,20,fall,7.13714599609,-3.01274895668,-13.586578369100001,101745.0625,-27.9472503662,-1.33350217342,4.90001821518,18.483959198,12.4908294678,29.874181747399998,2.88353013992,-53.6500396729,-4.86499500275,-6.97235584259,8.02499389648,16.5,53.342407226599995,-20.1716003418
2017-11-21 23:00:00,76.0,12.0,102.0,0.3,18.0,62.0,1.0,11,4,23,fall,5.00750732422,0.47695311904,-14.433197021500002,101967.585938,-30.2688140869,-0.293475359678,4.40002441406,19.0484580994,12.300122260999999,30.446140289299997,2.14122319221,-52.5500183105,-4.548576354980001,-3.4879636764499997,5.76330566406,22.6000003815,55.0045890808,-22.149353027300002
2017-11-22 02:00:00,41.0,10.0,41.0,0.3,24.0,46.0,2.0,11,4,2,fall,2.9108581543,2.73853516579,-16.0500183105,102002.289062,-32.9938812256,2.14003920555,1.02650153637,19.4690933228,13.3163957596,29.8874034882,0.752917468548,-51.3499908447,-3.19922351837,-4.22134494781,4.02996826172,28.7000007629,57.4049797058,-24.2833404541
2017-11-22 05:00:00,26.0,3.0,26.0,0.3,27.0,33.0,2.0,11,4,5,fall,1.43481445312,-3.0444726944,-18.446594238299998,102144.0625,-33.6685028076,-1.25534665585,-2.49392104149,17.1096000671,11.029902458199999,28.229497909499997,1.16958010197,-50.949996948199995,-2.18898177147,-8.4625415802,2.69085693359,31.7000007629,57.28238677979999,-26.761444091799998
2017-11-22 08:00:00,60.0,16.0,69.0,0.5,49.0,9.0,2.0,11,4,8,fall,1.3748779296899998,-7.806806564330001,-19.8493347168,102237.429688,-34.2847137451,-7.20005512238,-6.699975490569999,13.940617561300002,8.52879142761,24.509216308600003,0.7021288871770001,-50.5500183105,-1.6411547660799999,-8.00930690765,2.10864257812,33.5,55.799934387200004,-28.128097534200002
2017-11-22 11:00:00,18.0,3.0,8.0,0.3,15.0,57.0,2.0,11,4,11,fall,6.42169189453,-9.90018558502,-20.8059539795,102283.710938,-33.6845092773,-8.813520431519999,-7.7939453125,16.9156303406,11.865409851099999,25.196229934699996,4.387187480930001,-51.450012207,-1.65832030773,-10.0000066757,5.0546875,23.1000003815,57.2629356384,-26.7500152588
2017-11-22 14:00:00,40.0,9.0,40.0,0.3,13.0,60.0,2.0,11,4,14,fall,7.9650878906199996,-10.2706098557,-21.3632659912,102080.390625,-34.5517425537,-11.273553848299999,-6.320898532869999,20.4229049683,14.038674354600001,30.166967391999997,5.65673589706,-50.64999389649999,-3.6414794921900002,-7.88066864014,6.76956176758,14.4796628952,58.474666595500004,-27.7363433838
2017-11-22 17:00:00,56.0,5.0,62.0,0.3,18.0,53.0,1.0,11,4,17,fall,5.69082641602,-10.6045360565,-20.9428863525,102042.015625,-34.5500183105,-11.3615131378,-6.68387460709,21.449575424200003,15.4547357559,31.166584014899996,2.9795923233,-50.1500091553,-3.28003168106,-6.6076660156199996,6.31536865234,13.199999809300001,59.5105361938,-28.0500183105
2017-11-22 20:00:00,44.0,4.0,44.0,0.3,17.0,51.0,1.0,11,4,20,fall,3.3229980468799996,-10.407993316699999,-21.3472137451,102158.90625,-35.3503265381,-9.13311195374,-7.2999696731600014,20.6348018646,16.1029224396,29.7846736908,2.72529292107,-50.2499847412,-2.55935049057,-10.5942115784,4.25674438477,13.9000005722,58.1055412292,-28.2500152588
2017-11-22 23:00:00,23.0,2.0,23.0,0.4,18.0,48.0,3.0,11,4,23,fall,1.8489379882799999,-10.830273628199999,-22.0113677979,102286.09375,-35.9922027588,-10.223959922799999,-4.93005371094,19.1563453674,14.0251045227,27.946142196700002,3.2149243354799997,-49.64999389649999,-3.13214111328,-11.5455493927,2.44036865234,15.4000005722,56.2769889832,-28.944061279299998
2017-11-23 02:00:00,15.0,10.0,12.0,0.3,16.0,42.0,1.0,11,4,2,fall,0.607513427734,-12.8605461121,-21.6862640381,102268.015625,-36.4362487793,-14.3397941589,-7.51981830597,16.9099998474,11.324865341199999,24.539979934699996,2.78752803802,-50.2500152588,-2.30364489555,-12.0188961029,1.57046508789,16.2000007629,52.6130027771,-29.0574645996
2017-11-23 05:00:00,28.0,10.0,28.0,0.3,23.0,31.0,1.0,11,4,5,fall,-1.2854309082,-11.7978410721,-20.8499908447,102170.242188,-34.2838592529,-13.3607130051,-11.677868843099999,18.3794727325,12.064806938199998,26.322303771999998,1.61298453808,-53.449996948199995,-0.225947260857,-11.7954998016,0.441802978516,18.5,52.9048271179,-27.2110748291
2017-11-23 08:00:00,33.0,7.0,33.0,0.7,46.0,2.0,1.0,11,4,8,fall,-1.7078857421899998,-10.7222509384,-20.950012207,102096.796875,-33.083877563499996,-11.347035408,-9.66625404358,20.5310020447,13.296230316199999,31.004573821999998,1.72709715366,-54.8499908447,2.49394536018,-11.4534254074,-1.3521118164100001,20.2000007629,56.138233184799994,-26.5793304443
2017-11-23 11:00:00,24.0,3.0,24.0,0.4,22.0,42.0,2.0,11,4,11,fall,3.59646606445,-10.018237114,-21.549987793000003,101965.960938,-33.1147918701,-11.1446428299,-5.7975587844800005,23.6217403412,15.7713937759,36.5070457458,4.75248765945,-53.949996948199995,1.6547973156,-9.64319515228,2.27450561523,11.0,59.4999656677,-26.9244537354
2017-11-23 14:00:00,32.0,15.0,32.0,0.4,27.0,44.0,2.0,11,4,14,fall,6.91619873047,-10.064040184,-21.8547210693,101677.414062,-36.314788818400004,-12.0963668823,-7.143774509430001,22.5173110962,14.9558420181,34.216548919699996,3.4668309688599996,-51.5841674805,-1.14540040493,-4.56185531616,5.71685791016,10.5,59.1055679321,-29.7499847412
2017-11-23 17:00:00,64.0,11.0,78.0,0.3,26.0,42.0,4.0,11,4,17,fall,4.5133972168000005,-12.5746040344,-21.3678894043,101789.445312,-36.816299438499996,-13.2999706268,-9.10000038147,17.9958095551,15.538012504600001,23.8716506958,3.2741770744300003,-51.2973480225,-3.1110010147099993,-10.401432991,5.133148193359999,18.3999996185,58.5027961731,-29.3499908447
2017-11-23 20:00:00,52.0,6.0,54.0,0.2,15.0,50.0,1.0,11,4,20,fall,2.5140380859400002,-11.3609275818,-21.7568817139,102052.59375,-36.0162963867,-11.776957511900001,-11.0733098984,18.9122505188,13.4089670181,25.2195911407,2.5237939357799997,-51.5680389404,-4.54187965393,-13.6127634048,2.8681640625,19.8000011444,56.605598449700004,-28.2499847412
2017-11-23 23:00:00,18.0,3.0,18.0,0.1,11.0,51.0,2.0,11,4,23,fall,0.798797607422,-13.224000930799999,-22.884094238299998,102404.742188,-34.916305541999996,-15.507163047799999,-12.3934326172,20.6372890472,13.3031978607,29.2765731812,2.7509570121799998,-52.5348510742,-3.7753782272300005,-13.9708147049,1.27648925781,17.5,55.7055931091,-28.2011566162
2017-11-24 02:00:00,16.0,10.0,16.0,0.1,10.0,50.0,2.0,11,4,2,fall,-0.526763916016,-16.128923416099997,-22.549987793000003,102394.742188,-33.122360229499996,-18.297563552899998,-11.346588134800001,21.832494735700003,13.007443428,32.2845344543,2.1275780201,-54.23495483399999,-1.6719237566,-14.39793396,0.640014648438,19.8000011444,57.30429077149999,-26.900680541999996
2017-11-24 05:00:00,15.0,,9.0,0.1,12.0,46.0,1.0,11,4,5,fall,-2.00881958008,-17.5716762543,-21.950012206999997,102438.039062,-32.3499145508,-17.4652347565,-10.5005187988,22.473628997800002,12.5520868301,34.3713989258,2.469653368,-55.0708465576,1.20502436161,-16.0225772858,-0.768798828125,24.7000007629,58.2246055603,-26.145309448200003
2017-11-24 08:00:00,47.0,7.0,47.0,0.6,50.0,2.0,2.0,11,4,8,fall,-2.25759887695,-15.852870941199999,-20.7415466309,102435.453125,-31.9083404541,-16.8376312256,-9.92047786713,23.9361858368,13.3133811951,35.5282554626,2.30452871323,-55.444076538100006,2.1037671566,-14.5551872253,-2.01766967773,26.3999996185,56.899974823,-25.6758728027
2017-11-24 11:00:00,36.0,9.0,36.0,0.4,32.0,29.0,4.0,11,4,11,fall,3.40411376953,-14.216391563399998,-19.151550293,102329.015625,-31.2499847412,-13.859390258800001,-8.093085289,25.5709171295,16.0608882904,35.1408348083,4.177970886230001,-55.683853149399994,2.62110590935,-12.09004879,1.9776611328099998,15.0,56.9636726379,-24.1499938965
2017-11-24 14:00:00,21.0,9.0,21.0,0.2,9.0,63.0,2.0,11,4,14,fall,5.4357910156199996,-9.019714355469999,-17.2500152588,101974.804688,-30.549987793000003,-9.60003089905,-4.909277439119999,28.675407409699996,19.4460487366,36.4260673523,4.20417976379,-56.63436889649999,3.4757909774800004,-7.499189376830001,4.24328613281,13.4000005722,55.1787223816,-22.9990386963
2017-11-24 17:00:00,63.0,28.0,75.0,0.3,25.0,49.0,8.0,11,4,17,fall,3.40850830078,-8.7762670517,-16.849975585899998,101824.257812,-30.068283081100002,-8.40002441406,-1.7595337629299999,27.736946105999998,22.5451145172,37.185325622600004,1.3542236089700002,-54.64999389649999,2.7818772792799997,-5.814470291139999,4.48333740234,15.699999809300001,54.514209747299994,-22.6443939209
2017-11-24 20:00:00,76.0,44.0,101.0,0.6,64.0,5.0,10.0,11,4,20,fall,1.57235717773,-8.25183773041,-16.75,101740.109375,-31.1499938965,-7.58594226837,-0.500012218952,25.776683807399998,23.0901565552,39.770160675,1.6580419540399998,-54.1500091553,2.8371508121499995,-5.3851852416999995,2.6148681640599998,20.7000007629,53.1689567566,-24.049987793000003
2017-11-24 23:00:00,85.0,63.0,120.0,0.7,57.0,4.0,12.0,11,4,23,fall,0.673919677734,-6.64468240738,-16.549987793,101716.484375,-31.5500183105,-7.814785003660001,0.749200463295,25.6826248169,18.6427440643,40.2216453552,1.48281979561,-55.0026550293,1.09363281727,-6.31232881546,1.7734985351599997,21.8999996185,55.12733078,-24.7232818604
2017-11-25 02:00:00,84.0,62.0,90.0,0.9,59.0,1.0,2.0,11,4,2,fall,-0.400634765625,-10.4908571243,-16.5702209473,101610.617188,-30.175338745100003,-8.503393173220001,0.9337036013600001,29.462167739899996,19.565166473399998,39.7441139221,0.470834940672,-56.709487915,1.10662102699,-9.50647640228,1.24996948242,23.7000007629,53.902492523199996,-23.6499938965
2017-11-25 05:00:00,80.0,59.0,96.0,1.8,62.0,2.0,2.0,11,4,5,fall,-1.4690551757799999,-12.7625875473,-16.634765625,101551.554688,-29.9156188965,-9.29151821136,1.100061059,31.302101135300003,22.305814743000003,40.0993766785,-0.00806396454573,-56.969665527299995,0.46263670921300004,-12.3201656342,0.843994140625,28.0,53.102138519300006,-23.009933471700002
2017-11-25 08:00:00,85.0,58.0,119.0,1.9,57.0,2.0,2.0,11,4,8,fall,-0.735046386719,-10.5576171875,-16.6348571777,101635.976562,-30.1499938965,-8.79086971283,-0.33541259169599996,30.3663005829,22.6320152283,40.389995575,-0.398476541042,-56.949996948199995,-0.08117187023160001,-8.89065170288,0.42181396484399997,29.5,51.9431533813,-23.549987793000003
2017-11-25 11:00:00,100.0,61.0,150.0,1.6,94.0,4.0,9.0,11,4,11,fall,4.57623291016,-8.4563331604,-16.142456054700002,101599.625,-29.8499908447,-9.88107395172,-2.10000014305,26.6810417175,19.796787262,38.1601638794,-1.33065676689,-57.2499847412,-0.830471158028,-3.64105939865,3.51043701172,24.1000003815,49.099971771199996,-23.7500152588
2017-11-25 14:00:00,59.0,42.0,67.0,0.9,68.0,20.0,7.0,11,4,14,fall,7.80303955078,-10.260703086900001,-15.765136718800001,101384.609375,-28.8294830322,-10.754345893900002,-6.80004262924,27.135385513299997,18.602104187000002,38.5091018677,-1.8620848655700002,-57.3499908447,2.0319237709,-1.3705127239200001,6.6838684082,22.3999996185,44.1784057617,-23.1074066162
2017-11-25 17:00:00,61.0,39.0,72.0,0.6,51.0,18.0,4.0,11,4,17,fall,4.9738769531199996,-7.59300756454,-14.9182128906,101390.882812,-28.241180419899997,-9.809625625610002,-10.999987602200001,26.379737854000002,21.3301486969,37.9717712402,-0.296516120434,-56.602798461899994,2.0479102134700002,-4.76141834259,6.02236938477,26.3999996185,41.921546936,-23.549987793000003
2017-11-25 20:00:00,68.0,42.0,85.0,1.0,67.0,1.0,1.0,11,4,20,fall,3.9826660156199996,-8.63163089752,-15.981903076199998,101552.007812,-27.958908081100002,-10.799939155599999,-10.8074102402,25.944416046100002,18.4926071167,35.7443199158,-0.295834958553,-56.802795410200005,0.029790038242900004,-7.79960441589,5.2512512206999995,26.5,42.8918952942,-22.8647613525
2017-11-25 23:00:00,48.0,14.0,48.0,0.6,52.0,22.0,3.0,11,4,23,fall,3.18466186523,-14.5601701736,-17.744201660199998,102065.117188,-27.2945404053,-17.1914863586,-9.4932012558,29.5285167694,21.9254875183,37.9756278992,0.614858388901,-57.3555755615,-3.3247876167299997,-11.986899375899998,4.11486816406,36.0,41.291889190700005,-23.290740966799998
2017-11-26 02:00:00,63.0,6.0,75.0,0.2,14.0,56.0,1.0,11,4,2,fall,1.5904541015600002,-22.166532516500002,-17.960067749,102446.546875,-27.081115722699998,-22.7047977448,-13.359850883499998,24.4315433502,23.8267860413,30.105024337800003,1.6021410226800001,-57.64999389649999,-5.25342035294,-20.8706512451,1.8875732421900002,23.0,39.3161315918,-20.9499969482
2017-11-26 05:00:00,21.0,1.0,13.0,0.2,9.0,65.0,3.0,11,4,5,fall,-0.184753417969,-19.535869598399998,-14.590118408199999,102691.039062,-25.450012206999997,-23.399946212800003,-17.5000190735,14.7503147125,11.896323204000002,19.6989936829,0.14640869200200002,-58.245895385699995,-4.46638154984,-17.433235168499998,0.293914794922,21.3000011444,29.5999736786,-17.5182952881
2017-11-26 08:00:00,19.0,,19.0,0.4,23.0,46.0,3.0,11,4,8,fall,-1.30807495117,-16.601430892899998,-11.9957275391,102867.140625,-24.3343200684,-18.8999881744,-18.9972839355,11.924897193900001,9.006637573239999,15.1087007523,-1.9521899223299999,-58.862075805699995,-3.02253890038,-12.4990644455,-1.10571289062,22.1000003815,22.908056259200002,-15.5147705078
2017-11-26 11:00:00,20.0,2.0,20.0,0.4,19.0,58.0,1.0,11,4,11,fall,2.22512817383,-13.6373729706,-10.029296875,102895.84375,-24.5247497559,-14.695471763599999,-14.993201255799999,9.131889343260001,9.07828617096,11.4527921677,-1.77152097225,-59.2159576416,-3.77461409569,-8.95663356781,0.806579589844,15.5,18.051496505699998,-14.311065673800002
2017-11-26 14:00:00,26.0,4.0,26.0,0.4,18.0,56.0,1.0,11,4,14,fall,3.79891967773,-9.82616710663,-7.68341064453,102702.875,-24.318862915,-10.4200925827,-10.020483970599999,9.319814682010001,8.41685295105,12.3151979446,-1.7194921970400003,-59.315979003900004,-0.5034912228580001,-7.540410041810001,2.7100830078099998,13.876704215999998,15.6677799225,-13.649993896500002
2017-11-26 17:00:00,26.0,8.0,26.0,0.4,33.0,40.0,1.0,11,4,17,fall,1.52709960938,-4.14661836624,-5.63684082031,102600.148438,-24.1663665771,-5.01491689682,-2.10000014305,11.3791351318,8.70378875732,13.6172332764,0.14439453184599998,-59.1159057617,1.95807611942,-3.4904003143300004,2.31927490234,18.7000007629,14.677721977200001,-13.309417724600001
2017-11-26 20:00:00,28.0,14.0,28.0,0.5,43.0,24.0,1.0,11,4,20,fall,0.154296875,-0.519162595272,-4.9753417968800004,102528.773438,-23.8297271729,-3.1167187690700002,5.1555056572,12.9647626877,10.294213295,12.9486589432,-0.278425276279,-59.541885376,2.14373040199,0.373276352882,1.09634399414,20.7000007629,15.6520023346,-13.322845459000002
2017-11-26 23:00:00,65.0,45.0,79.0,0.8,68.0,2.0,7.0,11,4,23,fall,-0.8052978515620001,1.27871096134,-4.75,102436.828125,-23.6165618896,-1.52764153481,5.19998788834,13.802922248800002,11.5264644623,13.4034423828,0.36900877952600003,-59.5679779053,2.69500494003,2.8222289085400005,0.06198120117190001,27.6000003815,18.3498439789,-13.2032470703
2017-11-27 02:00:00,69.0,50.0,70.0,1.0,58.0,1.0,2.0,11,4,2,fall,-1.88265991211,3.7822508812,-4.5771484375,102239.703125,-23.423400878899997,2.8139452934299998,-0.800097644329,13.888473510699999,13.4483299255,13.57791996,0.23311278223999998,-58.041885376,2.1266722679099996,4.56354951859,-0.912750244141,38.5,22.0221805573,-12.8499755859
2017-11-27 05:00:00,68.0,49.0,75.0,1.2,53.0,1.0,1.0,11,4,5,fall,-2.69952392578,9.44013118744,-4.9538574218800004,102038.898438,-23.2893218994,9.09016132355,-4.40006732941,15.5379219055,15.8755950928,14.1728801727,0.0481933578849,-57.3219604492,2.00145745277,6.3453245163,-1.63522338867,54.2000007629,25.8963623047,-13.2448120117
