datetime,tmp,v850,t925,p,t750,v750,v500,u850,u925,u750,u,t500,v,v925,t995,rh,u500,t850
2019-08-15 08:00:00,25.4090270996,-8.17713069916,-5.94998168945,99684.5546875,-29.1499938965,-4.82649898529,13.185461998,5.67228269577,3.1101269722,8.7967748642,-1.1266772747,-61.5250854492,0.478361815214,-7.45620584488,24.3500061035,56.9000015259,14.920501709,-14.549987793
2019-08-15 11:00:00,30.4499816895,-8.97235107422,-6.00228881836,99587.4375,-29.3499908447,-7.23796367645,16.2083568573,5.25159168243,5.14670658112,9.4170923233,-0.922634243965,-61.049987793,1.74062252045,-5.6812915802,28.75,44.2999992371,16.6701107025,-15.950012207
2019-08-15 14:00:00,34.1500244141,-8.23074913025,-6.31567382812,99266.3984375,-30.0500183105,-7.10039520264,12.7896976471,7.07958459854,4.81817388535,10.5240354538,0.820466279984,-61.5278167725,3.63434076309,-6.92503166199,32.549987793,36.0,17.1227245331,-15.950012207
2019-08-15 17:00:00,32.950012207,-5.62224578857,-5.94998168945,99037.7421875,-29.6482849121,-7.87366199493,2.65999150276,8.60037326813,6.80862998962,8.94984340668,0.698771953583,-60.7205963135,3.63535642624,-4.46256828308,32.450012207,47.2999992371,21.2453250885,-15.75
2019-08-15 20:00:00,26.1500244141,-10.2073822021,-5.25,99025.3671875,-30.0414733887,-5.4567284584,6.23086547852,16.6935100555,9.79376220703,11.34288311,5.17040538788,-59.9770965576,2.02301764488,-9.24011707306,26.9499816895,56.9000015259,17.8654670715,-15.6499938965
2019-08-15 23:00:00,22.8500061035,-1.83545899391,-5.88427734375,99158.4296875,-30.4499969482,-6.31848144531,9.35688495636,14.9796409607,6.50923585892,24.0995445251,-0.331301271915,-60.086227417,1.49239253998,-4.7623167038,24.5500183105,70.2000045776,17.9544830322,-17.8389282227
2019-08-16 08:00:00,24.5508422852,-3.95761466026,-8.06103515625,99481.2734375,-32.5500183105,-7.1051363945,3.68101811409,11.5295085907,9.55895519257,18.2890892029,3.69915270805,-58.6733551025,-3.40412592888,-3.20360589027,23.8500061035,47.9000015259,17.8276977539,-18.2499847412
2019-08-16 11:00:00,27.5500183105,-11.885219574,-6.14999389648,99518.9375,-30.2499847412,-13.9131393433,-20.3613891602,5.72774887085,4.44419431686,7.02125740051,3.41023683548,-58.9010620117,-5.80652570724,-11.7122411728,26.1500244141,36.2999992371,15.6857976913,-15.75
2019-08-16 14:00:00,31.07421875,-16.0295066833,-4.03424072266,99272.375,-29.4327545166,-18.5054931641,-16.3652477264,7.60544919968,2.81162834167,11.7325849533,2.74278306961,-57.950012207,-4.94754362106,-13.6145744324,29.5500183105,31.1000003815,21.34582901,-14.5500183105
2019-08-16 17:00:00,29.045715332,-16.6472988129,-3.111328125,99416.5,-29.5255584717,-15.0747995377,-14.1727237701,10.6857395172,3.32808089256,12.8941326141,3.15182113647,-58.6692962646,-5.30582284927,-11.4090423584,29.087890625,35.0,24.0768470764,-15.112121582
2019-08-16 20:00:00,25.8500061035,-13.6900339127,-4.09841918945,99538.7265625,-31.0165405273,-10.2711181641,-18.4415588379,10.2918329239,0.13935790956,16.5134525299,0.631740689278,-58.3956451416,-3.22483158112,-11.4123706818,27.6794433594,37.2000007629,28.9070682526,-15.2548828125
2019-08-16 23:00:00,25.3214416504,-8.24310016632,-6.14251708984,99688.140625,-32.3182983398,-8.149725914,-19.6988105774,10.5978908539,5.69450426102,17.4959144592,2.79012680054,-58.0842437744,-3.35179686546,-6.57731437683,26.950012207,29.1000003815,31.9550170898,-17.0983581543
2019-08-17 08:00:00,26.4809570312,-13.9591569901,-6.25,99921.828125,-32.3500213623,-16.6840820312,-25.2050914764,9.27918434143,4.47564458847,13.8547582626,2.42832756042,-56.9648895264,-3.62791490555,-13.2339572906,25.9499816895,39.5,21.5416717529,-16.8499755859
2019-08-17 11:00:00,29.6499938965,-13.2264575958,-5.33746337891,99897.2734375,-29.7499847412,-17.7164554596,-29.9040222168,8.55282688141,1.98332762718,11.1241827011,3.07844471931,-57.1499938965,-5.42689704895,-10.6940822601,28.0500183105,30.2000007629,21.7141265869,-16.1499938965
2019-08-17 14:00:00,32.8670043945,-12.4571533203,-4.25,99673.25,-28.0500183105,-15.3146190643,-25.7033939362,8.72522640228,4.88714122772,11.710641861,2.23808097839,-58.0565795898,-4.24387454987,-11.6129808426,31.25,23.8000011444,18.9635620117,-13.8770141602
2019-08-17 17:00:00,31.8667907715,-12.1149044037,-3.05001831055,99686.6796875,-27.549987793,-16.0538425446,-13.3957281113,12.0971040726,5.14168214798,10.4252290726,0.744876682758,-57.9097595215,-3.62936282158,-9.61234092712,31.6500244141,26.8999996185,18.1109981537,-12.3499755859
2019-08-17 20:00:00,26.5842895508,-13.5327758789,-2.04998779297,99920.0859375,-27.549987793,-14.5188207626,-9.54390907288,11.8940572739,3.66666007042,11.8941450119,-1.0289465189,-58.6220550537,-2.9564306736,-7.01624250412,28.7564697266,27.8999996185,16.0729522705,-12.5500183105
2019-08-17 23:00:00,22.4976806641,-11.3929853439,-2.07086181641,100030.085938,-28.549987793,-11.8124217987,-8.24200439453,9.35528755188,4.90138912201,12.025636673,-0.673903822899,-59.370010376,1.31014406681,-7.08631086349,24.950012207,48.7000007629,14.8125638962,-12.75
2019-08-19 08:00:00,24.8618164062,-7.01518535614,-3.14407348633,100489.015625,-26.0500183105,-6.99437475204,-38.1864738464,7.38309812546,5.89984369278,10.9735593796,1.50654053688,-61.7911987305,2.93346905708,-1.19970941544,23.75,59.7000007629,20.6000957489,-13.1500244141
2019-08-19 11:00:00,29.6507568359,-5.99134254456,-2.81726074219,100543.414062,-24.3500213623,-7.27626466751,-31.3277339935,5.81611299515,5.07900619507,12.5461378098,1.36944329739,-63.841003418,3.1433763504,0.862612307072,28.049987793,43.2999992371,18.1295719147,-12.549987793
2019-08-19 14:00:00,32.8500061035,-5.16876935959,-1.83813476562,100375.265625,-21.1500091553,-6.23845243454,-30.9387702942,4.79532718658,5.23752164841,9.72579956055,0.544252932072,-63.7169799805,4.7829709053,1.09887206554,31.1598510742,35.1000022888,20.9105834961,-13.2504272461
2019-08-19 17:00:00,31.1827697754,-2.05812501907,-1.74996948242,100335.210938,-20.8451080322,-5.03532123566,-30.7747440338,2.75903558731,5.1638302803,12.3010654449,-0.379318833351,-64.6503753662,4.9717259407,3.35685777664,30.5693359375,45.7000007629,20.6560554504,-12.469329834
2019-08-19 20:00:00,26.0500183105,3.0750682354,-1.98272705078,100444.140625,-20.5558776855,-2.51017451286,-29.5763301849,4.79546356201,3.12987303734,11.9015960693,-0.69178467989,-65.0546112061,3.69004869461,4.8129029274,26.9886474609,64.0999984741,18.648443222,-10.4499816895
2019-08-19 23:00:00,24.7827148438,3.68075442314,-1.34997558594,100529.421875,-19.5646820068,0.886022984982,-23.3593997955,8.03261184692,4.90558576584,9.16117858887,-0.129099115729,-66.8453826904,3.49730706215,9.24738788605,25.3499755859,63.1000022888,21.216588974,-9.54998779297
2019-08-20 08:00:00,23.4920349121,3.21173334122,-0.649993896484,100360.789062,-18.7499847412,-0.112896732986,-5.49066781998,16.710100174,11.7020215988,16.5645236969,1.45917725563,-70.1378936768,4.70421600342,14.3458051682,23.1500244141,75.5999984741,23.9101905823,-8.05001831055
2019-08-20 11:00:00,25.9500427246,-1.73475587368,0.0500183105469,100366.125,-18.3807525635,-3.17260146141,-2.05295419693,14.1348752975,14.4445867538,11.2067899704,3.22337889671,-70.3897399902,3.7843773365,5.43509244919,24.9373168945,62.1000022888,19.8480987549,-7.34997558594
2019-08-20 14:00:00,24.0363769531,-1.67132806778,0.384521484375,100245.648438,-18.049987793,-1.37958371639,-4.3205447197,15.547252655,9.3287229538,17.0681591034,0.954497039318,-70.049987793,2.02385497093,1.3984862566,23.5459899902,72.5,23.0121212006,-7.14999389648
2019-08-20 17:00:00,25.1311645508,-1.15166497231,-0.349975585938,100294.617188,-18.1499938965,-0.360195934772,-4.13418579102,12.7558736801,8.80593204498,17.870716095,0.777429163456,-69.9180145264,2.97052240372,-4.78131341934,24.0500183105,69.5999984741,29.962097168,-7.13635253906
2019-08-20 20:00:00,22.9582214355,-1.50359368324,-1.04998779297,100326.304688,-19.0500183105,-3.00456047058,0.640368640423,11.7311496735,5.10722637177,19.02135849,0.306130349636,-69.3871917725,1.29002439976,-8.29226303101,23.25,71.0,33.9481773376,-7.14999389648
2019-08-20 23:00:00,20.0497741699,-1.4287866354,0.75,100479.71875,-19.3499908447,-2.48358154297,-2.89111328125,13.5970821381,7.19149398804,19.7786102295,-1.47038078308,-68.7499847412,-0.389863282442,-7.61180639267,21.0500183105,83.5,35.5003128052,-9.44998168945
2019-08-21 02:00:00,18.9499816895,-2.42727279663,0.553955078125,100407.226562,-20.1500091553,-6.61167621613,-3.35400390625,16.2546482086,13.6403369904,20.2588443756,-0.656899392605,-68.049987793,-0.247429192066,-5.95344734192,20.3500061035,87.4000015259,39.0977554321,-9.00384521484
2019-08-21 05:00:00,18.7886657715,-3.16189193726,0.0499877929688,100548.023438,-21.7499847412,-6.00788593292,-7.52741718292,16.6343631744,12.3937835693,18.6558475494,0.747314453125,-67.4499969482,-0.555024385452,-11.7171773911,20.5328979492,87.3000030518,39.1006469727,-9.04998779297
2019-08-21 08:00:00,26.3499755859,-7.31461143494,0.149993896484,100672.171875,-21.8499908447,-6.93075561523,-12.712018013,16.111032486,7.46338844299,19.0083503723,1.65203118324,-67.1172485352,-5.86986064911,-9.08713150024,25.5886230469,37.7000007629,38.4483184814,-9.34997558594
2019-08-21 11:00:00,29.9641113281,-8.25548362732,0.149993896484,100690.835938,-21.9499969482,-6.62104511261,-18.809015274,14.1412963867,4.77742433548,18.122882843,0.314838856459,-67.969329834,-5.5546631813,-6.05021238327,28.1499938965,25.2000007629,38.4068489075,-9.64999389648
2019-08-21 14:00:00,32.950012207,-8.71802711487,-0.149993896484,100439.648438,-21.7500152588,-6.85198688507,-19.0252685547,12.0926074982,4.14128637314,18.9319152832,1.85442137718,-68.0700531006,-2.80791020393,-5.53235340118,30.9527282715,19.8000011444,40.3172492981,-9.34997558594
2019-08-21 17:00:00,32.1814575195,-8.68060493469,-0.0500183105469,100430.578125,-21.1499938965,-5.98172330856,-19.5168704987,10.6088695526,5.70069789886,18.2112426758,3.18512678146,-69.0275726318,-1.83786129951,-6.27521467209,31.6500244141,24.8000011444,39.8804626465,-8.89767456055
2019-08-21 20:00:00,26.6499938965,-5.70515346527,-0.549987792969,100487.554688,-21.049987793,-5.55138635635,-13.4238653183,9.68690681458,4.88287591934,16.0282783508,2.88557600975,-68.5823822021,0.690107405186,-6.17499494553,28.6502685547,31.3999996185,35.8182792664,-8.70230102539
2019-08-21 23:00:00,22.8500061035,-4.76059579849,-0.650024414062,100600.171875,-19.6500091553,-4.93797302246,-18.066028595,9.06670379639,6.47879600525,16.6330318451,2.0245141983,-68.8499908447,2.23764157295,-5.42991685867,24.450012207,41.7000007629,32.9152908325,-10.549987793
2019-08-22 08:00:00,26.9977111816,-7.64457511902,-2.7688293457,100734.195312,-20.7499847412,-4.31893920898,-15.0916872025,12.0727071762,8.78090763092,18.1365966797,0.00960449222475,-68.2499847412,-4.42327880859,-7.07823705673,26.25,33.4000015259,34.599861145,-10.6500244141
2019-08-22 11:00:00,31.4499816895,-7.16704559326,-3.04998779297,100653.046875,-20.9027252197,-7.86348867416,-16.938873291,12.211183548,8.62024402618,17.8494148254,0.629082024097,-69.0422973633,-5.1657910347,-6.92852544785,29.563079834,21.8999996185,36.6451072693,-10.0500183105
2019-08-22 14:00:00,33.3500061035,-9.17275333405,-2.33032226562,100483.164062,-20.3500213623,-10.739569664,-15.7927675247,11.3950462341,7.38691139221,15.8107423782,2.8389673233,-69.6429901123,-3.03551268578,-7.51298332214,31.3633117676,20.1000003815,40.2412376404,-10.5147705078
2019-08-22 17:00:00,31.7482299805,-10.3485202789,-1.44979858398,100484.039062,-20.7499847412,-8.59023475647,-15.4019412994,8.88928699493,4.77083492279,11.1629209518,4.61976289749,-69.2218017578,-2.26597642899,-10.6932220459,31.0698242188,24.6000003815,42.6867103577,-9.55001831055
2019-08-22 20:00:00,26.2041015625,-9.37971687317,-1.22845458984,100518.039062,-20.4915008545,-5.97584867477,-18.0147838593,7.07750701904,2.72538328171,10.7235383987,3.60545158386,-69.2110748291,1.02896237373,-12.6953802109,27.8500061035,35.2000007629,42.5487632751,-10.049987793
2019-08-22 23:00:00,23.8809814453,-6.01296377182,-1.73815917969,100738.429688,-21.6500091553,-6.91985464096,-21.4018611908,7.26115703583,3.90228748322,13.32117939,1.7042504549,-67.9499969482,-0.574682593346,-8.83997535706,26.0698242188,40.2000007629,43.7929039001,-10.9765625
2019-08-23 08:00:00,25.8827514648,-9.11732673645,-2.28451538086,100863.835938,-22.2425384521,-10.2484178543,-23.6930599213,6.99852752686,3.00756335258,14.0432853699,-1.1865234375,-69.4342498779,-3.73000979424,-10.3461589813,24.8500061035,32.5,37.7980461121,-11.75
2019-08-23 11:00:00,31.5910644531,-8.7659368515,-2.04998779297,100839.421875,-23.0477905273,-9.3522310257,-21.9728145599,7.57360315323,2.42618656158,11.3835840225,-0.304042965174,-68.4816894531,-4.16887950897,-10.2399950027,29.450012207,18.6000003815,40.1818199158,-12.0008850098
2019-08-23 14:00:00,33.8747558594,-8.98370838165,-1.55001831055,100606.523438,-22.3499908447,-7.60106897354,-22.7766475677,5.66520023346,3.60696029663,10.1634960175,-1.00068116188,-68.5526733398,-3.59388184547,-7.74390125275,31.809967041,16.3000011444,42.2064704895,-12.3499755859
2019-08-23 17:00:00,31.4499816895,-7.19379138947,-2.25,100613.359375,-21.9499969482,-4.95541477203,-22.4731445312,6.6895699501,5.15886974335,5.53237056732,-3.21275377274,-67.8766479492,0.743740200996,-9.39448451996,31.0038757324,27.8000011444,42.3308677673,-11.7327575684
2019-08-23 20:00:00,24.8013305664,-5.0810546875,-3.44998168945,100652.078125,-20.4499969482,-2.78820800781,-20.2000732422,4.63458490372,-0.995600581169,4.45945072174,-2.02113771439,-68.2976989746,2.4842505455,-7.13309049606,25.75,52.5,41.5900306702,-10.549987793
2019-08-23 23:00:00,23.7041015625,-2.94907951355,-6.44998168945,100910.25,-20.1368255615,-4.76781225204,-12.9808959961,4.87387704849,1.50826656818,9.60521697998,1.20679438114,-67.6492156982,2.59195804596,-4.62995576859,24.25,50.2999992371,39.1454467773,-9.84765625
2019-08-24 08:00:00,25.1063842773,-5.40202617645,-4.84997558594,100920.179688,-23.3499908447,-11.3481998444,-17.5130558014,2.83437013626,0.513654768467,17.2072792053,0.285134285688,-67.4950561523,1.27211666107,-8.56084442139,23.8554382324,42.5,35.3925170898,-13.3499755859
2019-08-24 11:00:00,30.9872741699,-3.5206592083,-4.5368347168,100870.210938,-23.3499908447,-9.70799541473,-15.5236330032,2.72729730606,1.09225833416,14.0634832382,1.1815404892,-67.7124176025,2.13368391991,-6.14887666702,28.8864135742,30.1000003815,35.2981948853,-13.3253479004
2019-08-24 14:00:00,33.950012207,-4.98262214661,-4.54724121094,100585.664062,-22.450012207,-4.84221792221,-15.7627382278,2.53961896896,0.128105461597,12.2518768311,2.72080564499,-67.6499938965,2.12851071358,-4.15796136856,31.75,25.5,35.4737586975,-13.7690734863
2019-08-24 17:00:00,32.3500061035,-2.97240710258,-4.34997558594,100554.15625,-22.1500091553,-6.08331298828,-13.9794864655,2.16150140762,-2.74050045013,14.0056400299,3.61763167381,-67.8744049072,3.69559311867,-4.20485115051,31.4499816895,30.7000007629,34.5761871338,-13.4229431152
2019-08-24 20:00:00,25.5500183105,-3.49650382996,-4.45037841797,100700.578125,-21.8500213623,-4.59551382065,-13.6694517136,1.38938713074,-4.28956794739,10.3768987656,3.90840315819,-67.9721832275,3.5997095108,-3.99121809006,26.0500183105,48.7999992371,32.5952377319,-13.0500183105
2019-08-24 23:00:00,22.004119873,-2.89199209213,-4.64999389648,100804.929688,-22.5500183105,-4.93084716797,-15.2194824219,1.84976804256,-3.95512199402,10.9760866165,3.23760485649,-68.2262573242,3.17922854424,-3.49605941772,22.5693359375,56.6000022888,34.5849494934,-13.541015625
2019-08-25 08:00:00,24.2575073242,-1.64595937729,-4.32940673828,100909.242188,-24.6499938965,-6.605717659,-19.5794734955,1.9622900486,-2.04279541969,8.00289535522,1.1879491806,-67.9083404541,2.42314934731,-1.91179442406,22.8192749023,60.0,35.1105461121,-14.25
2019-08-25 11:00:00,30.4332275391,-2.16246342659,-3.34997558594,100886.554688,-24.9218902588,-6.56457519531,-18.240644455,4.21522188187,-1.73734366894,8.36176776886,2.72054433823,-67.092010498,3.86639404297,-0.564272463322,28.0500183105,36.5,36.6519851685,-13.75
2019-08-25 14:00:00,32.9610595703,-4.10041475296,-2.66931152344,100621.867188,-24.549987793,-10.3486280441,-18.5260982513,4.73815441132,-0.374758303165,9.06865978241,1.72306632996,-66.917098999,4.9734005928,-0.474731445312,30.4499816895,31.1000003815,39.4976615906,-13.5500183105
2019-08-25 17:00:00,31.4739990234,-3.8267185688,-1.95001220703,100597.828125,-25.2829742432,-10.336274147,-18.4553661346,3.48821759224,0.250419914722,8.92800807953,1.12823975086,-66.7193450928,5.32389640808,-1.73102045059,30.4657592773,35.7999992371,41.2275505066,-12.9378967285
2019-08-25 20:00:00,24.7192993164,-1.94772458076,-0.711364746094,100667.859375,-25.1172790527,-5.52526855469,-18.2109870911,2.16259264946,-0.329150378704,5.90152835846,2.07237792015,-66.9499969482,4.25280284882,-1.71641600132,25.25,54.4000015259,40.0642127991,-11.8023071289
2019-08-25 23:00:00,20.8610839844,1.46777582169,-1.04998779297,100721.898438,-25.4499969482,1.22762691975,-21.7235546112,4.17558336258,-2.32863283157,8.96068382263,1.47864496708,-66.3278656006,2.43762207031,0.90833979845,21.65234375,80.8000030518,41.4999732971,-11.9499816895
2019-08-26 08:00:00,23.4499816895,0.959846198559,-2.45001220703,100619.679688,-23.549987793,-2.34805178642,-8.90481567383,6.20811986923,4.50405979156,15.3259153366,0.636689424515,-66.788269043,2.25268054008,0.816857874393,22.3475341797,79.4000015259,42.9828643799,-12.5500488281
2019-08-26 11:00:00,26.5543212891,1.25815427303,-3.75,100547.773438,-22.950012207,-4.17481708527,-2.89117431641,9.10024642944,5.37744617462,11.6730623245,1.48035395145,-67.8255767822,2.46944332123,-2.71559071541,24.9499816895,64.2000045776,45.0572280884,-12.0500183105
2019-08-26 14:00:00,28.2559204102,-1.3103954792,-4.43420410156,100360.367188,-21.950012207,-1.77340400219,-0.139031991363,9.43402290344,4.66987037659,15.4618530273,0.377170413733,-66.6085357666,2.03034901619,-2.79565429688,26.8746643066,57.1000022888,44.8040885925,-11.9499816895
2019-08-26 17:00:00,28.3499755859,-3.84418201447,-4.28143310547,100368.289062,-22.1500091553,-1.25588870049,-3.46109008789,13.0248041153,7.36421346664,17.7655239105,1.11237549782,-66.1117095947,2.64505362511,-3.13707995415,27.25,57.9000015259,45.3125419617,-12.8500061035
2019-08-26 20:00:00,24.6500244141,-4.55332040787,-3.77084350586,100498.90625,-23.0497741699,-2.72634768486,-1.69738161564,10.0853805542,6.26377916336,17.8925914764,1.18328118324,-65.7684020996,0.697690427303,-4.44970226288,26.0755004883,70.8000030518,45.7999839783,-13.1499938965
2019-08-26 23:00:00,21.6522521973,-3.96874499321,-4.14999389648,100535.351562,-25.516204834,-4.9408493042,-6.86496591568,10.2372093201,6.89133024216,12.6300315857,-0.426108390093,-65.6201019287,1.25993156433,-5.47523403168,23.4647216797,80.0,47.733795166,-13.8499755859
2019-08-27 08:00:00,24.8500061035,-4.52861785889,-4.91571044922,100459.617188,-28.8500213623,-5.85537099838,-5.62274169922,12.8226947784,5.66260242462,15.5866670609,0.513144493103,-64.3499908447,-2.28960442543,-4.67371559143,23.950012207,52.9000015259,42.326587677,-14.4219055176
2019-08-27 11:00:00,33.0770874023,-6.45889139175,-5.44998168945,100415.992188,-28.8500213623,-5.84486818314,-4.09083890915,11.5606441498,5.37676000595,15.8485717773,1.97861814499,-63.4546813965,-3.51101064682,-6.48349571228,30.950012207,17.5,45.3072242737,-14.9499816895
2019-08-27 14:00:00,35.0746765137,-6.7926902771,-5.80993652344,100168.359375,-28.2500152588,-3.90855455399,-0.329998791218,11.4929094315,8.39949893951,17.5925426483,3.64582276344,-63.8553161621,-3.96923089027,-5.90018033981,32.7316894531,14.1999998093,45.1607437134,-16.1171264648
2019-08-27 17:00:00,34.1500244141,-5.60238742828,-6.5185546875,100117.742188,-29.049987793,-6.51346683502,-3.28587651253,11.4500951767,12.1035280228,17.0728054047,4.50802946091,-63.4064178467,-2.38687729836,-2.57700681686,33.3432006836,13.6000003815,47.5039482117,-17.1499938965
2019-08-27 20:00:00,27.9873657227,-5.65551757812,-6.78427124023,100181.679688,-30.2976989746,-7.13402318954,-6.25983285904,10.9309177399,9.44956970215,18.5652141571,3.19772458076,-62.7897338867,-1.35200190544,-0.78887450695,30.1977233887,20.3999996185,48.2903556824,-17.648727417
2019-08-27 23:00:00,25.4886474609,-3.60516357422,-8.40231323242,100336.554688,-30.6499938965,-5.05324220657,-8.30595111847,12.0381689072,8.64681339264,20.5489273071,2.89974355698,-62.1888275146,-1.36398673058,-2.63945555687,27.5842590332,28.3000011444,48.7007408142,-17.6499938965
2019-08-28 08:00:00,28.3125915527,-8.88552761078,-8.7649230957,100368.585938,-32.6500091553,-8.13265609741,-10.2873477936,14.680773735,12.1128540039,21.138874054,4.36711072922,-61.549987793,-5.7805762291,-9.71957206726,27.3125915527,22.3000011444,47.6548423767,-19.450012207
2019-08-28 11:00:00,30.2559204102,-8.28485107422,-8.111328125,100295.289062,-32.549987793,-7.24446773529,-10.8660039902,12.6942310333,8.64570522308,16.3937988281,6.38593482971,-61.9991912842,-4.76536130905,-9.420170784,28.0559082031,23.3999996185,37.6800460815,-18.0500183105
2019-08-28 14:00:00,32.3499755859,-10.8468723297,-7.18450927734,100074.585938,-31.7499847412,-13.2420701981,-9.70014667511,13.9479513168,9.15290546417,15.5302848816,6.5981836319,-60.2466278076,-5.50847911835,-11.5968914032,30.25,21.6000003815,29.8424568176,-17.7500152588
2019-08-28 17:00:00,31.3500061035,-11.0508737564,-6.88452148438,100073.054688,-32.1828460693,-12.2332611084,-7.29557514191,10.4708595276,7.60481405258,14.4033813477,5.53674554825,-58.7499847412,-5.23193359375,-12.9725904465,30.5500183105,23.8999996185,27.1769008636,-17.6500091553
2019-08-28 20:00:00,26.049987793,-12.1589202881,-6.98452758789,100304.554688,-32.6499938965,-11.276386261,-8.51768779755,10.0793771744,4.54131603241,13.3739109039,1.611328125,-57.8020935059,-5.43428945541,-15.7057123184,26.75,27.8999996185,25.8000087738,-17.9499969482
2019-08-28 23:00:00,23.6500244141,-10.0053730011,-7.44998168945,100562.921875,-32.8828735352,-9.0145111084,-9.93835449219,11.4598360062,1.55725097656,14.3593111038,1.20989990234,-57.3971557617,-4.61051511765,-10.3071117401,24.5353088379,33.2000007629,22.6307258606,-18.6012573242
2019-08-29 08:00:00,25.0683288574,-15.0486497879,-8.55487060547,100685.992188,-34.7499847412,-16.8165187836,-21.9653682709,5.39123535156,2.58459472656,9.19155216217,1.29145014286,-57.97996521,-7.49820804596,-13.0076408386,23.9853210449,31.2000007629,21.3928718567,-20.0336303711
2019-08-29 11:00:00,27.9888305664,-13.213768959,-9.05001831055,100670.390625,-34.3142242432,-14.6655635834,-20.9158573151,7.88477516174,1.61674308777,8.98793888092,-0.00917968712747,-58.3871002197,-6.42165756226,-10.4007520676,25.6513061523,27.8000011444,21.6384773254,-20.3500213623
2019-08-29 14:00:00,30.950012207,-14.2581005096,-9.04998779297,100431.023438,-35.1500396729,-13.6992111206,-21.2179088593,4.22650384903,3.11517572403,6.82792472839,1.41267335415,-58.4498138428,-5.31615209579,-11.4793434143,28.4621276855,23.1000003815,21.4713954926,-19.9499969482
2019-08-29 17:00:00,30.4646911621,-15.7595844269,-8.14999389648,100375.742188,-34.4565887451,-14.324054718,-23.5078430176,3.96311998367,1.6451048851,0.305978983641,1.27675783634,-58.2499847412,-4.64498662949,-12.750541687,29.4245300293,23.2000007629,15.7925415039,-18.9499969482
2019-08-29 20:00:00,24.2650146484,-14.2963209152,-8.04998779297,100533.476562,-33.6795806885,-11.8793458939,-20.1682739258,4.15918445587,2.85240483284,9.34242916107,-2.48363280296,-57.9499969482,-2.03608870506,-11.2300977707,25.950012207,34.4000015259,14.6066350937,-18.4440765381
2019-08-29 23:00:00,22.6755065918,-12.8912248611,-7.94998168945,100671.5,-33.9544372559,-11.0640525818,-16.8557987213,3.66861319542,2.66229009628,3.52048587799,-0.169792473316,-57.9567565918,-1.673427701,-9.51403808594,24.950012207,39.2999992371,18.7832012177,-18.6499938965
2019-08-30 08:00:00,25.8513183594,-12.9112052917,-7.56616210938,100831.90625,-34.7500152588,-11.9047746658,-17.7128047943,2.47414541245,5.13168954849,3.42818593979,0.710588335991,-57.8500213623,-5.25339841843,-9.12180614471,24.6500244141,37.5,14.2852935791,-19.4499969482
2019-08-30 11:00:00,29.75,-12.7810592651,-7.25384521484,100847.429688,-34.3914642334,-12.6034812927,-16.5864391327,-0.037333983928,-2.27781248093,2.59097886086,-0.147741690278,-58.0420837402,-5.44814920425,-7.31683111191,27.1500244141,24.8000011444,13.6507081985,-19.3499908447
2019-08-30 14:00:00,32.162109375,-10.4855365753,-6.80090332031,100626.898438,-33.7500152588,-10.1569576263,-14.3620300293,-1.31564939022,0.426218241453,-1.31472659111,-1.34067618847,-57.9499969482,-3.2718334198,-6.95295381546,29.8499755859,19.8000011444,13.7114229202,-19.7499847412
2019-08-30 17:00:00,31.75,-7.89378404617,-6.65002441406,100640.460938,-33.8499908447,-9.05339813232,-11.8452634811,0.548840343952,1.37545895576,0.383637696505,-0.565493166447,-58.2538452148,-1.4420825243,-8.24081993103,30.8500061035,19.3000011444,12.9518766403,-19.0500183105
2019-08-30 20:00:00,23.25,-4.70677709579,-6.44998168945,100771.9375,-34.3500213623,-5.61045408249,-9.56228065491,1.11022460461,4.42930650711,1.94894039631,-0.217443838716,-58.7839813232,3.66283917427,-8.56712341309,25.0157470703,41.2999992371,16.2754974365,-18.950012207
2019-08-30 23:00:00,20.450012207,-1.9236522913,-6.80230712891,100913.726562,-34.5881195068,-2.31217765808,-11.2385129929,2.90490722656,1.65220451355,6.01514148712,1.398037076,-60.0922546387,2.0674290657,-4.83476543427,22.1500244141,45.0,19.7429904938,-19.1499938965
2019-08-31 08:00:00,22.7827148438,-2.67540025711,-7.44250488281,101075.148438,-33.8499908447,-1.96557128429,-7.68326425552,6.56779050827,4.08903074265,6.27612781525,-1.05043697357,-59.8499908447,-1.3674120903,-3.80051255226,21.4827270508,42.5,17.2443904877,-19.0487213135
2019-08-31 11:00:00,30.6500244141,-3.47531723976,-7.35745239258,101045.578125,-33.5824432373,-2.41882801056,-5.95327138901,4.84196281433,7.45728969574,6.67990684509,-1.22219729424,-61.2499847412,-0.268383771181,-2.96111798286,27.3499755859,25.8999996185,17.5405101776,-18.7499847412
2019-08-31 14:00:00,34.3559570312,-4.20733880997,-7.45001220703,100755.25,-33.2008666992,-2.84248042107,-5.44248056412,2.72479963303,6.17662096024,5.45690155029,1.34187495708,-61.0486907959,-0.115607909858,-3.69543933868,30.8961486816,18.7000007629,18.4148445129,-19.049987793
2019-08-31 17:00:00,32.8886413574,-4.0798535347,-7.94998168945,100714.96875,-33.1565093994,-4.05244636536,-5.0556397438,4.07526826859,3.73764157295,6.45506334305,0.792265594006,-61.6499938965,1.30223143101,-1.94038569927,31.950012207,20.2000007629,17.5391426086,-19.0353240967
